CÓDIGO DO ALIMENTO,DESCRIÇÃO DO ALIMENTO,CÓDIGO DA PREPARAÇÃO,DESCRIÇÃO DA PREPARAÇÃO,CÓDIGO DO TIPO DE MEDIDA,DESCRIÇÃO DO TIPO DE MEDIDA,CÓDIGO DO TIPO DE MEDIDA PADRÃO,DESCRIÇÃO DO TIPO DE MEDIDA PADRÃO,QUANTIDADE    EM            GRAMAS,CÓDIGO DA FONTE DE REFERÊNCIA,DESCRIÇÃO DO ALIMENTO NA REFERÊNCIA
6804601,CAJA MANGA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804601,CAJA MANGA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804601,CAJA MANGA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,55,1,Cajá-manga - unidade média
6804601,CAJA MANGA,99,NAO SE APLICA,104,UNIDADE PEQUENA,103,UNIDADE,40,1,Cajá manga - unidade pequena
6804602,CAJARANA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6804602,CAJARANA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6804602,CAJARANA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804602,CAJARANA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804602,CAJARANA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,55,1,Cajá-manga - unidade média
6804701,TAPEREBA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6804701,TAPEREBA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,100,15,Diluição para o preparo de 1 copo grande
6804701,TAPEREBA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6804701,TAPEREBA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804701,TAPEREBA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,57,9,Taperebá - porção
6804701,TAPEREBA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804701,TAPEREBA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5.7,9,Taperebá - unidade
6804702,ACAJA (TAPEREBA),99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6804702,ACAJA (TAPEREBA),99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804702,ACAJA (TAPEREBA),99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804702,ACAJA (TABEREBA),99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5.7,9,Taperebá - unidade
6804801,CARAMBOLA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6804801,CARAMBOLA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6804801,CARAMBOLA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6804801,CARAMBOLA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804801,CARAMBOLA,99,NAO SE APLICA,81,PEDACO,103,UNIDADE,6,1,Carambola - fatia média
6804801,CARAMBOLA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,130,9,Carambola - porção
6804801,CARAMBOLA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804801,CARAMBOLA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,75,1,Carambola - unidade média
6804901,JABOTICABA,99,NAO SE APLICA,2,BAGO,103,UNIDADE,5,1,Jabuticaba - unidade
6804901,JABOTICABA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6804901,JABOTICABA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6804901,JABOTICABA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6804901,JABOTICABA,99,NAO SE APLICA,26,CUMBUCA,103,UNIDADE,160,1,Jabuticaba - copo duplo cheio
6804901,JABOTICABA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6804901,JABOTICABA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,140,2,Jabuticaba - porção Guia Alimentar
6804901,JABOTICABA,99,NAO SE APLICA,88,PUNHADO,103,UNIDADE,60,1,Jabuticaba - 1/2 copo pequeno
6804901,JABOTICABA,99,NAO SE APLICA,90,POTE,103,UNIDADE,160,1,Jabuticaba - copo duplo cheio
6804901,JABOTICABA,99,NAO SE APLICA,92,PRATO FUNDO,103,UNIDADE,160,1,Jabuticaba - copo duplo cheio
6804901,JABOTICABA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6804901,JABOTICABA,99,NAO SE APLICA,98,SACO,103,UNIDADE,160,1,Jabuticaba - copo duplo cheio
6804901,JABOTICABA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Jabuticaba - unidade
6805001,GRAVIOLA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6805001,GRAVIOLA,99,NAO SE APLICA,20,COPO DE REQUEIJAO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6805001,GRAVIOLA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6805001,GRAVIOLA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6805001,GRAVIOLA,99,NAO SE APLICA,23,COPO TULIPA,103,UNIDADE,120.8,15,Diluição para o preparo de 1 tulipa
6805001,GRAVIOLA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805001,GRAVIOLA,99,NAO SE APLICA,81,PEDACO,103,UNIDADE,56.75,14,Beriba - 1/4 unidade
6805001,GRAVIOLA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,70,9,Graviola - porção
6805001,GRAVIOLA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805001,GRAVIOLA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,227,14,Beriba - unidade
6805201,MORANGO,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6805201,MORANGO,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805201,MORANGO,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,120,2,Morango - porção Guia Alimentar
6805201,MORANGO,99,NAO SE APLICA,91,PRATO DE SOBREMESA,103,UNIDADE,120,1,Morango - 10 unidades médias
6805201,MORANGO,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805201,MORANGO,99,NAO SE APLICA,101,TACA,103,UNIDADE,120,1,Morango - 10 unidades médias
6805201,MORANGO,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,12,1,Morango - unidade média
6805201,MORANGO,99,NAO SE APLICA,104,UNIDADE PEQUENA,103,UNIDADE,7,1,Morango - unidade pequena
6805201,MORANGO,99,NAO SE APLICA,106,XICARA DE CHA,103,UNIDADE,120,1,Morango - 10 unidades médias
6805301,JAMBO,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805301,JAMBO,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805301,JAMBO,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,40,1,Jambo - unidade média
6805401,ATEMOIA (FRUTA),99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805401,ATEMOIA (FRUTA),99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805401,ATEMOIA (FRUTA),99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,227,14,Beriba - unidade
6805601,MANGABA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6805601,MANGABA,99,NAO SE APLICA,20,COPO DE REQUEIJAO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6805601,MANGABA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6805601,MANGABA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6805601,MANGABA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805601,MANGABA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805601,MANGABA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,25.74,10,Mangaba - unidade
6805701,ARACA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805701,ARACA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805701,ARACA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,9.28,11,Araça - unidade
6805801,NESPERA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6805801,NESPERA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6805801,NESPERA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,27,1,Nespera - unidade média
6805901,FRUTA PAO,99,NAO SE APLICA,17,CONCHA,81,PEDACO,70,9,Fruta-pão - 4 colheres de sopa
6805901,FRUTA PAO,99,NAO SE APLICA,32,FATIA,81,PEDACO,70,1,Batata doce cozida - fatia média
6805901,FRUTA PAO,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
6805901,FRUTA PAO,99,NAO SE APLICA,81,PEDACO,81,PEDACO,70,1,Batata doce cozida - fatia média
6805901,FRUTA PAO,99,NAO SE APLICA,87,PORCAO,81,PEDACO,35,9,Fruta-pão - porção
6805901,FRUTA PAO,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
6806001,SAPOTI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806001,SAPOTI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806001,SAPOTI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,50,9,Sapoti - unidade pequena
6806101,UXI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806101,UXI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806101,UXI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5.6,9,Uxi - unidade média
6806201,TAMARINDO,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6806201,TAMARINDO,99,NAO SE APLICA,20,COPO DE REQUEIJAO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806201,TAMARINDO,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6806201,TAMARINDO,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806201,TAMARINDO,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806201,TAMARINDO,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,25,8,Tamarindo - porção
6806201,TAMARINDO,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806201,TAMARINDO,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,8.06,14,Tamarindo - unidade
6806301,CACAU,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6806301,CACAU,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806301,CACAU,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806301,CACAU,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806301,CACAU,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,91.2,14,Cacau - unidade
6806401,PITOMBA,99,NAO SE APLICA,8,CACHO,103,UNIDADE,60,9,Pitomba - 10 unidades grandes
6806401,PITOMBA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806401,PITOMBA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806401,PITOMBA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,6,9,Pitomba - unidade grande
6806501,BACURI,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6806501,BACURI,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6806501,BACURI,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806501,BACURI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806501,BACURI,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,40,9,Bacuri - porção
6806501,BACURI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806501,BACURI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,40,9,Bacuri - unidade pequena
6806601,INGA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806601,INGA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806601,INGA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,70,9,Ingá - unidade
6806701,PEQUI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806701,PEQUI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806701,PEQUI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,3.75,6,Pequi refogado - parte comestível de 1 caroço de pequi
6806801,PITANGA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6806801,PITANGA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806801,PITANGA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806801,PITANGA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806801,PITANGA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,10,9,Pitanga - unidade
6806901,CIRIGUELA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6806901,CIRIGUELA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6806901,CIRIGUELA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6806901,CIRIGUELA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,50,9,Seriguela - porção
6806901,CIRIGUELA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6806901,CIRIGUELA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,10,9,Seriguela - unidade
6806901,CIRIGUELA,99,NAO SE APLICA,104,UNIDADE PEQUENA,103,UNIDADE,5.6,9,Seriguela - 75% unidade média
6807001,MURICI,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6807001,MURICI,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6807001,MURICI,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6807001,MURICI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807001,MURICI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807001,MURICI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,1.21,12,Murici - unidade
6807101,UMBU,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6807101,UMBU,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6807101,UMBU,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6807101,UMBU,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807101,UMBU,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807101,UMBU,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,33.33,9,Umbu - unidade grande
6807103,IMBU,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6807103,IMBU,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807103,IMBU,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807103,IMBU,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,33.33,9,Umbu - unidade grande
6807202,BIRIBA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807202,BIRIBA,99,NAO SE APLICA,78,METADE,103,UNIDADE,113.5,14,Beriba - 1/2 unidade
6807202,BIRIBA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807202,BIRIBA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,227,14,Beriba - unidade
6807301,CUPUACU,99,NAO SE APLICA,16,COLHER DE SOPA,22,COPO MEDIO,20,9,Cupuaçu - colher de sopa
6807301,CUPUACU,99,NAO SE APLICA,21,COPO GRANDE,22,COPO MEDIO,125,15,Diluição para o preparo de 1 copo grande
6807301,CUPUACU,99,NAO SE APLICA,22,COPO MEDIO,22,COPO MEDIO,100,15,Diluição para o preparo de 1 copo médio
6807301,CUPUACU,99,NAO SE APLICA,23,COPO TULIPA,22,COPO MEDIO,120.8,15,Diluição para o preparo de 1 tulipa
6807301,CUPUACU,99,NAO SE APLICA,68,GRAMA,22,COPO MEDIO,1,15,Grama
6807301,CUPUACU,99,NAO SE APLICA,87,PORCAO,22,COPO MEDIO,60,9,Cupuaçu - porção
6807301,CUPUACU,99,NAO SE APLICA,90,POTE,22,COPO MEDIO,60,9,Cupuaçu - 3 colheres de sopa
6807301,CUPUACU,99,NAO SE APLICA,94,QUILO,22,COPO MEDIO,1000,15,Quilo
6807301,CUPUACU,99,NAO SE APLICA,101,TACA,22,COPO MEDIO,60,9,Cupuaçu - 3 colheres de sopa
6807301,CUPUACU,99,NAO SE APLICA,102,TIGELA,22,COPO MEDIO,60,9,Cupuaçu - 3 colheres de sopa
6807401,NECTARINA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807401,NECTARINA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807401,NECTARINA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,60,1,Pêssego - unidade média
6807501,MARI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807501,MARI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807501,MARI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,14.7,14,Mari amarelo - unidade
6807601,ROMA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807601,ROMA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807601,ROMA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,70,9,Romã - unidade pequena
6807701,ACEROLA,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6807701,ACEROLA,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6807701,ACEROLA,99,NAO SE APLICA,22,COPO MEDIO,103,UNIDADE,100,15,Diluição para o preparo de 1 copo médio
6807701,ACEROLA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807701,ACEROLA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,224,2,Acerola - porção Guia Alimentar
6807701,ACEROLA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807701,ACEROLA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,12,1,Acerola - unidade
6807801,KIWI,99,NAO SE APLICA,18,COPO AMERICANO,103,UNIDADE,62.5,15,Diluição para o preparo de 1 copo americano
6807801,KIWI,99,NAO SE APLICA,21,COPO GRANDE,103,UNIDADE,125,15,Diluição para o preparo de 1 copo grande
6807801,KIWI,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6807801,KIWI,99,NAO SE APLICA,81,PEDACO,103,UNIDADE,23.5,1,Kiwi - 1/4 unidade média
6807801,KIWI,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6807801,KIWI,99,NAO SE APLICA,96,RODELA,103,UNIDADE,11,7,Kiwi - rodela
6807801,KIWI,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,94,1,Kiwi - unidade média
6807801,KIWI,99,NAO SE APLICA,104,UNIDADE PEQUENA,103,UNIDADE,57,1,Kiwi - 75% unidade média
6808001,ABIU,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6808001,ABIU,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6808001,ABIU,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,50,9,Abiu - unidade média
6808201,JURUBEBA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6808201,JURUBEBA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6808201,JURUBEBA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,10,9,Pitanga - unidade
6808401,FRUTA (NAO ESPECIFICADA),99,NAO SE APLICA,32,FATIA,103,UNIDADE,26,14,Banana frita - fatia
6808401,FRUTA (NAO ESPECIFICADA),99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6808401,FRUTA (NAO ESPECIFICADA),99,NAO SE APLICA,87,PORCAO,103,UNIDADE,86,2,Banana - porção Guia Alimentar
6808401,FRUTA (NAO ESPECIFICADA),99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6808401,FRUTA (NAO ESPECIFICADA),99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,75,3,Banana prata - unidade
6808601,MACA ORGANICA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6808601,MACA ORGANICA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6808601,MACA ORGANICA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,150,1,Maçã - unidade média
6808601,MACA ORGANICA,99,NAO SE APLICA,104,UNIDADE PEQUENA,103,UNIDADE,90,1,Maçã - unidade pequena
6808901,ACEROLA ORGANICA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6808901,ACEROLA ORGANICA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6808901,ACEROLA ORGANICA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,12,1,Acerola - unidade
6809901,AMORA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6809901,AMORA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,80,9,Amora - porção
6809901,AMORA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6809901,AMORA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,4,9,Amora - unidade
6810201,JAMELAO (JAMBURAO),99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6810201,JAMELAO (JAMBURAO),99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6810201,JAMELAO (JAMBURAO),99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Jabuticaba - unidade
6900302,DEMERARA,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,19,1,Açúcar mascavo - colher de sopa cheia
6900302,DEMERARA,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6900302,DEMERARA,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6900304,ACUCAR MASCAVO,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,19,1,Açúcar mascavo - colher de sopa cheia
6900304,ACUCAR MASCAVO,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6900304,ACUCAR MASCAVO,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6900401,RAPADURA,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
6900401,RAPADURA,99,NAO SE APLICA,81,PEDACO,81,PEDACO,55,1,Rapadura - pedaço médio
6900401,RAPADURA,99,NAO SE APLICA,87,PORCAO,81,PEDACO,27,2,Açúcar mascavo grosso - porção Guia Alimentar
6900401,RAPADURA,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
6900402,ALFENIM DE CANA,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
6900402,ALFENIM DE CANA,99,NAO SE APLICA,81,PEDACO,81,PEDACO,55,1,Rapadura - pedaço médio
6900402,ALFENIM DE CANA,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
6900403,BATIDA (RAPADURA),99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
6900403,BATIDA (RAPADURA),99,NAO SE APLICA,81,PEDACO,81,PEDACO,55,1,Rapadura - pedaço médio
6900403,BATIDA (RAPADURA),99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,7,BOLA,7,BOLA,80,1,Sorvete chocolate Nestlé - bola média
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,9,CANECA,7,BOLA,100,1,Sorvete chocolate nestlé - xícara de chá cheia
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,10,CANECO,7,BOLA,100,1,Sorvete chocolate nestlé - xícara de chá cheia
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,11,CASQUINHA,7,BOLA,80,1,Sorvete chocolate Nestlé - bola média
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,7,BOLA,100,1,Sorvete chocolate Nestlé - 2 colheres de sopa cheias
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,14,COLHER DE CHA,7,BOLA,12.5,1,Sorvete chocolate Nestlé - 1/2 colher de sobremesa
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,15,COLHER DE SOBREMESA,7,BOLA,25,1,Sorvete chocolate Nestlé - 1/2 colher de sopa cheia
6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,99,NAO SE APLICA,16,COLHER DE SOPA,7,BOLA,50,1,Sorvete chocolate Nestlé - colher de sopa cheia
